date,action,ext_scale,recovery_override_scale,rel_tilt,stress_thr,recovery_thr,fold
2021-08-06,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-08-13,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-08-20,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-08-27,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-09-03,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-09-10,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-09-17,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-09-24,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-10-01,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-10-08,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-10-15,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2021-10-22,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2021-10-29,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2021-11-05,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-11-12,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-11-19,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-11-26,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-12-03,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-12-10,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-12-17,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2021-12-31,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-01-07,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-01-14,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-01-21,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-01-28,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-02-04,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-02-11,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-02-18,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-02-25,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-03-04,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-03-11,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-03-18,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-03-25,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-04-01,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-04-08,BASELINE,1.0,0.0,,21.630781764632417,13.836951272979036,3
2022-04-22,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-04-29,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-05-06,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-05-13,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-05-20,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-05-27,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-06-03,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-06-10,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-06-17,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-06-24,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-07-01,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-07-08,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-07-15,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-07-22,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-07-29,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-08-05,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-08-12,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-08-19,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-08-26,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-09-02,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-09-09,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-09-16,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-09-23,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-09-30,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-10-07,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-10-14,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-10-21,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-10-28,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-11-04,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-11-11,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-11-18,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-11-25,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-12-02,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-12-09,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-12-16,DEFENSIVE_LIGHT,0.8,0.0,,21.630781764632417,13.836951272979036,3
2022-12-23,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2022-12-30,REL_TILT,1.0,0.0,0.55,21.630781764632417,13.836951272979036,3
2023-01-06,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-01-13,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-01-20,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-01-27,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-02-03,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-02-10,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-02-17,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-02-24,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-03-03,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-03-10,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-03-17,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-03-24,DEFENSIVE_LIGHT,0.8,0.0,,5.8523372321399165,9.454480615807759,4
2023-03-31,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-04-14,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-04-21,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-04-28,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-05-05,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-05-12,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-05-19,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-05-26,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-06-02,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-06-09,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-06-16,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-06-23,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-06-30,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-07-07,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-07-14,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-07-21,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-07-28,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-08-04,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-08-11,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2023-08-18,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-08-25,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-09-01,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-09-08,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-09-15,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-09-22,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-09-29,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-10-06,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-10-13,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-10-20,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-10-27,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-11-03,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-11-10,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-11-17,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-11-24,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-12-01,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-12-08,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-12-15,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-12-22,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2023-12-29,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-01-05,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-01-12,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-01-19,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-01-26,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2024-02-02,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-02-09,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-02-16,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-02-23,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-03-01,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-03-08,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-03-15,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-03-22,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-04-05,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-04-12,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-04-19,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-04-26,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-05-03,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-05-10,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-05-17,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-05-24,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-05-31,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-06-07,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-06-14,BASELINE,1.0,0.0,,5.8523372321399165,9.454480615807759,4
2024-06-21,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2024-06-28,REL_TILT,1.0,0.0,0.55,5.8523372321399165,9.454480615807759,4
2024-07-05,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2024-07-12,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2024-07-19,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2024-07-26,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2024-08-02,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-08-09,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-08-16,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-08-23,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-08-30,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-09-06,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-09-13,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-09-20,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-09-27,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-10-04,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-10-11,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-10-18,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-10-25,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-11-01,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-11-08,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-11-15,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-11-22,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-11-29,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-12-06,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-12-13,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-12-20,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2024-12-27,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-01-03,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-01-10,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-01-17,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-01-24,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-01-31,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-02-07,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-02-14,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-02-21,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-02-28,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-03-07,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-03-14,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-03-21,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-03-28,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-04-04,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-04-11,DEFENSIVE_LIGHT,0.8,0.0,,2.1838796809194596,7.435639805075274,5
2025-04-25,DEFENSIVE_LIGHT,0.8,0.0,,2.1838796809194596,7.435639805075274,5
2025-05-02,DEFENSIVE_LIGHT,0.8,0.0,,2.1838796809194596,7.435639805075274,5
2025-05-09,DEFENSIVE_LIGHT,0.8,0.0,,2.1838796809194596,7.435639805075274,5
2025-05-16,DEFENSIVE_LIGHT,0.8,0.0,,2.1838796809194596,7.435639805075274,5
2025-05-23,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-05-30,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-06-06,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-06-13,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-06-20,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-06-27,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-07-11,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-07-18,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-07-25,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-08-01,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-08-08,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-08-15,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-08-22,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-08-29,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-09-05,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-09-12,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-09-19,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-09-26,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-10-03,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-10-10,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-10-17,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-10-24,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-10-31,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-11-07,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-11-14,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-11-21,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-11-28,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2025-12-05,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-12-12,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-12-19,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2025-12-26,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2026-01-02,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2026-01-09,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2026-01-16,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2026-01-23,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2026-01-30,REL_TILT,1.0,0.0,0.55,2.1838796809194596,7.435639805075274,5
2026-02-06,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
2026-02-13,BASELINE,1.0,0.0,,2.1838796809194596,7.435639805075274,5
